method,seed,task_id,episode,step,x,y,reward,done,z,vx,vy,speed,action_norm,action_torques,latency_ms
Enhanced Sequence Attention,2,4,0,998,5.7683527360158955,8.717554115700429,0.0,False,0.497227626369885,-0.0233169171116883,-1.093743227357249,1.0939917394630747,2.0166332721710205,"[0.7349980473518372, -0.4889935255050659, 0.8074309229850769, 0.9055655598640442, -0.8820899128913879, -0.09908398240804672, -0.9080224633216858, 0.45063793659210205]",3.730791970156133
Enhanced Sequence Attention,2,4,0,999,5.741559276459838,8.593401917196394,0.0,False,0.5813699212802094,-0.3295447536307305,-1.2222493758990274,1.2658962364787647,2.0831549167633057,"[0.9408549666404724, -0.8216936588287354, 0.7197156548500061, 0.5263438820838928, -0.747276246547699, 0.5057865977287292, -0.8103258013725281, 0.7164133191108704]",3.995999926701188
Enhanced Sequence Attention,2,4,0,1000,5.725660283100366,8.44297653437512,0.0,True,0.5872327070460328,0.0150829758322192,-1.6687180170788458,1.6687861806365458,1.679936170578003,"[-0.46927332878112793, 0.2284335196018219, 0.8593061566352844, 0.08809962868690491, 0.962652862071991, 0.27837881445884705, 0.05255023390054703, 0.8925583958625793]",3.160916967317462
Enhanced Sequence Attention,2,5,0,0,20.23950923162963,3.5090716826175896,0.0,False,0.7017225634825333,0.0581416206629505,-0.1350641047348671,0.1470467967728151,0.0,[],0.0
Enhanced Sequence Attention,2,5,0,1,20.241475048160712,3.500865468913571,0.0,False,0.6890513562615875,0.0080847806496717,6.718649619665156e-05,0.0080850598129251,1.450837016105652,"[-0.5093747973442078, -0.6788740158081055, -0.6104602813720703, -0.5076998472213745, 0.5541768670082092, -0.015916503965854645, 0.29189687967300415, -0.6013364195823669]",4.5903329737484455
Enhanced Sequence Attention,2,5,0,2,20.24288703840418,3.5085600324844273,0.0,False,0.572434128490614,-0.0193007924327363,0.23157570960742,0.2323786347079088,1.7158339023590088,"[-0.8610337376594543, -0.6724554300308228, -0.3441542983055115, -0.8015900254249573, 0.28870105743408203, 0.7617035508155823, 0.4407460689544678, 0.36293861269950867]",3.771166899241507
Enhanced Sequence Attention,2,5,0,3,20.20716134598163,3.5457313170300298,0.0,False,0.4663109441036633,-1.0344232203704815,0.4241396281429735,1.118000815296169,2.043952703475952,"[-0.4355483949184418, -0.8764849901199341, 0.4823574423789978, -1.0, -0.3596157729625702, 0.6968576312065125, 0.6100913286209106, 1.0]",3.841166966594755
Enhanced Sequence Attention,2,5,0,4,20.1208916985084,3.573898481568715,0.0,False,0.4833733420554672,-0.7258889335043046,-0.4281694419207438,0.8427596423528704,2.2276289463043213,"[-0.22340711951255798, -0.37168145179748535, 1.0, -1.0, -1.0, -0.8112247586250305, -0.3408622741699219, 1.0]",3.885291051119566
Enhanced Sequence Attention,2,5,0,5,20.04612685941416,3.5168508823762505,0.0,False,0.5068051673936339,-0.7504277710954145,-0.6550181070302984,0.9960876267521784,2.034074544906616,"[0.8536787629127502, -0.6005319356918335, 0.48436498641967773, -0.9637598395347595, -0.6836896538734436, -0.5975750684738159, -0.6582149863243103, 0.7917296886444092]",4.043458960950375
Enhanced Sequence Attention,2,5,0,6,19.93239179061144,3.4361011784359197,0.0,False,0.5346146972443693,-1.488344711398581,-1.0520567161303809,1.8226336203151656,1.8832662105560305,"[0.9184845089912415, -0.23847125470638275, -0.6130363345146179, -0.7676255106925964, -0.8230419158935547, -0.22453778982162476, -0.1467648297548294, 0.9652936458587646]",3.7413330283015966
Enhanced Sequence Attention,2,5,0,7,19.77856074963657,3.3311289078943,0.0,False,0.5936131612078914,-1.513080592624205,-1.0513355579464134,1.8424764137373677,1.6383581161499023,"[0.8528468608856201, -0.09189620614051819, -0.19084829092025757, 0.07246613502502441, -0.6358063817024231, -0.7626419067382812, 0.43298429250717163, 0.8563889861106873]",3.21779097430408
Enhanced Sequence Attention,2,5,0,8,19.639653648517427,3.252078205894597,0.0,False,0.5707122003126349,-1.368434657855996,-0.6293246072871279,1.5062081111714127,1.9480705261230469,"[-0.6779918074607849, -1.0, -0.8460678458213806, 0.8529582619667053, 0.16392046213150024, 0.7189909815788269, 0.5048906803131104, -0.30529409646987915]",3.9912499487400055
Enhanced Sequence Attention,2,5,0,9,19.509380987855735,3.215927139006259,0.0,False,0.4796656563958408,-1.045176646410974,0.1294572011196836,1.0531635149038503,2.176440477371216,"[-0.7955098748207092, -0.7371964454650879, -0.9050882458686829, -0.3858115077018738, 0.6735495924949646, 0.8498033881187439, 0.865924596786499, -0.8166415691375732]",3.979875007644296
Enhanced Sequence Attention,2,5,0,10,19.37879308183476,3.3157797245200604,0.0,False,0.604026783315901,-1.3508108631087306,1.090321939513107,1.735941220109764,2.2270023822784424,"[-0.7673267722129822, -0.743584156036377, -0.709342360496521, -0.8310181498527527, 0.6685104966163635, 0.9444655776023865, 0.8166385293006897, -0.7862913608551025]",3.335624933242798
Enhanced Sequence Attention,2,5,0,11,19.24809879104061,3.4127711552874747,0.0,False,0.6892093536092394,-1.377024800301916,0.8950642199878893,1.6423572262297446,2.0373034477233887,"[0.4412529468536377, -0.8525979518890381, 0.5771929025650024, -0.7420908212661743, 0.30505484342575073, 0.5408124327659607, 0.9795868992805481, 1.0]",3.8400839548558
Enhanced Sequence Attention,2,5,0,12,19.094618472374044,3.4817383979257612,0.0,False,0.6811863407755826,-1.517606879235909,0.5580466066356421,1.6169559842746837,1.6355655193328855,"[-0.24437040090560913, -0.8130108118057251, 0.822624921798706, -0.8249150514602661, 0.3987292945384979, -0.10954932123422623, -0.021820127964019775, 0.6524662375450134]",3.724208101630211
Enhanced Sequence Attention,2,5,0,13,18.953800119700304,3.5051025741498183,0.0,False,0.6184949714271276,-1.359098933434835,0.1454410102359638,1.3668588070178145,1.815357446670532,"[-0.4791775345802307, -0.5286027193069458, 1.0, -0.8807706236839294, -0.20133644342422485, -0.621765673160553, -0.27585041522979736, 0.7123983502388]",3.4312920179218054
Enhanced Sequence Attention,2,5,0,14,18.828951426055152,3.450520813808733,0.0,False,0.5815855013691228,-1.3646682952153515,-0.8116775217475336,1.5878097982051227,1.5693200826644895,"[0.678237795829773, 0.023380547761917114, 0.3952244818210602, -0.8423987030982971, -0.4887849688529968, -0.8001333475112915, -0.21888230741024017, 0.45753782987594604]",3.624250064603984
Enhanced Sequence Attention,2,5,0,15,18.684313380542463,3.374847305905107,0.0,False,0.5079722183978936,-1.573513604029982,-0.3957029286359862,1.6225060461516068,1.7163536548614502,"[0.34110602736473083, -0.03508302569389343, -0.7272171974182129, -0.6520962715148926, -0.3366457223892212, 1.0, 0.3597646653652191, 0.7946383357048035]",3.6864998983219266
Enhanced Sequence Attention,2,5,0,16,18.473436917433418,3.3565944944943644,0.0,False,0.5215593596163584,-2.3614468359835517,-0.3027185319788597,2.380770813997047,1.2136036157608032,"[0.5799939632415771, 0.3154847323894501, -0.17460012435913086, -0.23255538940429688, -0.7024111151695251, -0.26201215386390686, 0.18606676161289215, 0.5963979363441467]",3.5709169460460544
Enhanced Sequence Attention,2,5,0,17,18.23468928126777,3.332728624321425,0.0,False,0.5649299511540467,-2.2492127363075394,-0.204480276459384,2.2584884583785136,1.6806399822235107,"[0.759879469871521, -0.6072744727134705, -0.10685303807258606, 0.053427696228027344, -0.681688129901886, -0.7197281718254089, 0.7651486992835999, 0.5439849495887756]",4.035749938338995
Enhanced Sequence Attention,2,5,0,18,18.029302669440497,3.32920715021603,0.0,False,0.5188157779267141,-1.9044544068639608,0.0820788132545432,1.906222316365233,2.512335777282715,"[-0.9862027168273926, -0.9179990291595459, -0.7481439709663391, 0.8922198414802551, 0.9842621088027954, 0.940580427646637, 0.5698149800300598, -0.981114387512207]",3.4877080470323563
Enhanced Sequence Attention,2,5,0,19,17.922826712891972,3.339344191677766,0.0,False,0.524288107431741,-0.6124740795093887,-0.0332694520740008,0.613377008463944,2.340620517730713,"[-0.8707444071769714, -0.7629169225692749, -0.7554277777671814, -0.8480413556098938, 0.7611647248268127, 0.8427598476409912, 0.8860453367233276, -0.8796185255050659]",3.592291963286698
Enhanced Sequence Attention,2,5,0,20,17.867602798661004,3.3431041933873,0.0,False,0.5430427018393214,-0.5123244398077336,0.1038934455269926,0.5227525032439139,1.5612053871154783,"[-0.7112212777137756, -0.3122107982635498, -0.37128573656082153, -0.7344178557395935, 0.6832298636436462, -0.38649219274520874, 0.7223328948020935, 0.13741923868656158]",3.6170410457998514
Enhanced Sequence Attention,2,5,0,21,17.79020007233791,3.322156958666463,0.0,False,0.4924124861381867,-0.9176258402938772,-0.760538176348663,1.1918286372036857,2.0696845054626465,"[-0.34788867831230164, -0.7680121660232544, 0.996435821056366, -0.8843680024147034, -0.5184405446052551, -0.22215256094932556, 0.7925453782081604, 0.922752857208252]",4.192083026282489
Enhanced Sequence Attention,2,5,0,22,17.68020845670891,3.2145176240317688,0.0,False,0.5482353558101185,-1.2037048249017492,-1.1786390374895142,1.6846647399960502,1.5396958589553833,"[0.546940803527832, -0.18802841007709503, 0.09993574023246765, -0.8319295048713684, -0.741283118724823, -0.10252077132463455, 0.4361915588378906, 0.7640655636787415]",3.710124990902841
Enhanced Sequence Attention,2,5,0,23,17.547995723464453,3.1000699715702424,0.0,False,0.5175710945397144,-1.431260277167424,-1.121530464147544,1.818333457594722,1.778950810432434,"[0.9568586945533752, 0.4042079746723175, -0.8256708979606628, -0.7335901260375977, -0.726004958152771, -0.287990540266037, 0.1940786987543106, 0.46704190969467163]",3.956416971050203
Enhanced Sequence Attention,2,5,0,24,17.362421869885722,2.99332896082417,0.0,False,0.5198123147677881,-2.3153855858647088,-1.0075307886238738,2.5250997408528453,1.9448765516281128,"[0.8972100019454956, 0.17541709542274475, -0.7570205330848694, -0.8657307624816895, -0.7832297682762146, -0.4372319281101227, 0.517481803894043, 0.7428390979766846]",4.2468339670449495
Enhanced Sequence Attention,2,5,0,25,17.159085216037568,2.9063565908768334,0.0,False,0.6166731234936985,-1.8519070139298093,-0.8194221893536523,2.0250956304944108,1.5337765216827393,"[0.3786914348602295, -0.8965692520141602, -0.0373234748840332, 1.0, 0.17307978868484497, -0.19793400168418884, 0.3202255368232727, 0.48182475566864014]",4.0134580340236425
Enhanced Sequence Attention,2,5,0,26,16.9837308328979,2.822876723534361,0.0,False,0.6180280108648357,-1.677820165144434,-0.932706580727006,1.919641131122367,2.102694511413574,"[-0.9113916754722595, -0.7453289031982422, -0.8167418837547302, 0.19601121544837952, 0.918216347694397, 0.7696170210838318, 0.5049658417701721, -0.7995395660400391]",3.3417920349165797
Enhanced Sequence Attention,2,5,0,27,16.862263049830826,2.6855738280420782,0.0,False,0.6114046874628368,-0.7015292673014573,-1.8994801138488475,2.024887161248189,2.4058377742767334,"[-0.8365057110786438, -0.7453359365463257, -0.8478718996047974, -0.8576865792274475, 0.8491278290748596, 0.8433263897895813, 0.8647793531417847, -0.9477417469024658]",3.680958994664252
Enhanced Sequence Attention,2,5,0,28,16.79870377848234,2.493533438467596,0.0,False,0.6095883484326693,-0.8527948959170825,-1.563253297286865,1.780735804655054,2.0675265789031982,"[-0.7107107639312744, -0.660630464553833, -0.8966861367225647, -0.9403135180473328, 0.7171044945716858, 0.6745121479034424, 0.7825954556465149, 0.2514497637748718]",3.326290985569358
Enhanced Sequence Attention,2,5,0,29,16.69366354938682,2.3543436311065897,0.0,False,0.5694787196335517,-1.0841798860816831,-1.3308988399536164,1.716606462638998,2.2857508659362793,"[0.9263118505477905, 0.5613299608230591, -0.9674530625343323, -1.0, 0.2128492146730423, -0.5214296579360962, 0.8935056924819946, 1.0]",3.8671670481562614
Enhanced Sequence Attention,2,5,0,30,16.579291544134204,2.2341148542151874,0.0,False,0.4488231541152871,-1.11165054040128,-0.4827761297810957,1.2119569775618568,2.2418618202209473,"[0.8339201807975769, 0.10333827137947083, -0.8629335761070251, -0.6869291663169861, -1.0, 0.6258747577667236, 1.0, 0.843562126159668]",3.7339169066399336
Enhanced Sequence Attention,2,5,0,31,16.41485965831341,2.2475543876912503,0.0,False,0.4922039128987167,-2.1770435686900806,0.655681055507954,2.273639449544907,2.173564910888672,"[0.9928818345069885, 0.025215059518814087, 0.06659162044525146, -0.9356970191001892, -1.0, -0.7800494432449341, 0.7647107839584351, 0.8152981996536255]",3.4068329259753227
Enhanced Sequence Attention,2,5,0,32,16.215168604343415,2.313593777376701,0.0,False,0.6634188608831877,-1.7579179218083631,0.5227529140981255,1.8339972816264252,2.0651140213012695,"[0.6932741403579712, -0.8463187217712402, -0.4288322925567627, 0.6376098990440369, -0.7533785700798035, -0.7917222380638123, 0.5319440364837646, 1.0]",3.644458018243313
Enhanced Sequence Attention,2,5,0,33,16.045170764834225,2.3562507239903665,0.0,False,0.7287967593653167,-1.6578720642429736,0.3470464057336582,1.6938066563601375,1.7068800926208496,"[-0.39120376110076904, -0.6151901483535767, -0.4660574197769165, 0.7637328505516052, 0.7549470067024231, 0.680001437664032, 0.7106723189353943, -0.20985865592956543]",3.517540986649692
Enhanced Sequence Attention,2,5,0,34,15.882425652277831,2.386432311547642,0.0,False,0.69932846174046,-1.6059467952014308,0.2579353456854717,1.626528742928212,1.9219484329223633,"[-0.8093211054801941, -0.6696643829345703, -0.6174114942550659, -0.5491554737091064, 0.5666675567626953, 0.7178303599357605, 0.4278867244720459, -0.9424363374710083]",4.107458982616663
Enhanced Sequence Attention,2,5,0,35,15.73230763030983,2.4185569457926857,0.0,False,0.6253941694336242,-1.244606235324394,0.4894876669306561,1.337401531734422,2.109806537628174,"[-0.7618857622146606, -0.5598748326301575, -0.855042040348053, -0.8489744067192078, 0.5785321593284607, 0.8343228101730347, 0.7487239241600037, -0.7170205116271973]",3.5588330356404185
Enhanced Sequence Attention,2,5,0,36,15.650628066967212,2.476134830734461,0.0,False,0.6605334634881739,-0.8806845178070206,0.7665680385406515,1.1675751700070731,1.576626539230347,"[-0.6095590591430664, 0.09865090250968933, -0.8193259835243225, -0.7519092559814453, 0.3646370470523834, 0.5825158953666687, 0.6270932555198669, -0.047577351331710815]",3.2215829705819488
Enhanced Sequence Attention,2,5,0,37,15.551899200638733,2.554785251418215,0.0,False,0.6229235530534597,-1.009392725669393,0.7304137443502543,1.245944586476479,1.7399873733520508,"[0.6328690648078918, 0.8213860988616943, -0.11873659491539001, -0.8805591464042664, -0.16371563076972961, -0.2741384506225586, 0.6584520936012268, 0.7920613288879395]",3.3982499735429883
Enhanced Sequence Attention,2,5,0,38,15.44126497059742,2.6271678526864735,0.0,False,0.5284695763214695,-1.2500219513703912,1.0007680368413834,1.6012780965438818,1.8489229679107664,"[0.7184295058250427, -0.7066511511802673, 0.4529946744441986, -0.7446588277816772, -0.8807612061500549, 0.36921584606170654, 0.3982505202293396, 0.7567261457443237]",3.96974990144372
Enhanced Sequence Attention,2,5,0,39,15.267351271692243,2.7181443815632735,0.0,False,0.4748719521947803,-2.6651567562378475,0.7937278579516219,2.7808388029169753,1.8818747997283936,"[0.9250237345695496, -0.03102746605873108, 0.3656044602394104, -0.8764879703521729, -0.9047226905822754, -0.8168231844902039, 0.1263614445924759, 0.5303141474723816]",4.000375047326088
Enhanced Sequence Attention,2,5,0,40,15.008931541300871,2.807621523897046,0.0,False,0.5886715928000958,-2.347469668109519,0.891159167833439,2.510931800170567,1.8565001487731936,"[0.34369558095932007, -0.9346076250076294, -0.7217669486999512, 0.7247945666313171, -0.3083413541316986, -0.6929879784584045, 0.6409161686897278, 0.6500922441482544]",3.567334031686187
Enhanced Sequence Attention,2,5,0,41,14.784753743230471,2.8917851106936956,0.0,False,0.604300788859298,-2.0893434792155228,0.7979469078913378,2.236532012280122,1.908655047416687,"[-0.6792448163032532, -0.637016236782074, -0.6842874884605408, 0.4429330825805664, 0.7802071571350098, 0.6227549910545349, 0.5936071276664734, -0.8731811046600342]",3.569790977053344
Enhanced Sequence Attention,2,5,0,42,14.640692589764328,2.967355047993399,0.0,False,0.6096994228649542,-1.1804425549366395,0.7241859515345709,1.384879026451543,2.152086019515991,"[-0.8457755446434021, -0.6549203395843506, -0.707114040851593, -0.799732506275177, 0.7152888178825378, 0.7836146354675293, 0.7467148900032043, -0.8150842189788818]",3.4469999372959137
Enhanced Sequence Attention,2,5,0,43,14.534058018711102,3.037534580955927,0.0,False,0.6217996233349591,-0.773158051310902,0.3845600241815611,0.8635159433996539,1.936403512954712,"[-0.8185970187187195, -0.680837869644165, -0.5393016934394836, -0.8263657093048096, 0.6788018345832825, 0.7195175290107727, 0.7972667813301086, 0.1678648591041565]",3.676707972772419
Enhanced Sequence Attention,2,5,0,44,14.435994029941162,3.082799789799022,0.0,False,0.5913160433906652,-1.156894522601336,0.4798446588373551,1.252459912747594,1.7986531257629397,"[0.5589032173156738, 0.20246854424476624, -0.23893320560455322, -0.9058557152748108, -0.6619631052017212, -0.29882577061653137, 0.8858612179756165, 0.8317939043045044]",3.493583993986249
